"","x"
"2913","cg27582948"
"2914","cg17013132"
"2915","cg03844923"
"2916","cg16801686"
"2917","cg16662311"
"2918","cg06802841"
"2919","cg19930199"
"2920","cg18280463"
"2921","cg13947666"
"2922","cg23606286"
"2923","cg20064151"
"2924","cg13305883"
"2925","cg22221669"
"2926","cg02277646"
"2927","cg00701051"
"2928","cg25600478"
"2929","cg12703710"
"2930","cg22671717"
"2931","cg03526459"
"2932","cg21908235"
"2933","cg24053514"
"2934","cg10789933"
"2935","cg21813591"
"2936","cg21788473"
"2937","cg12608682"
"2938","cg16002864"
"2939","cg09066439"
"2940","cg06531250"
"2941","cg16813087"
"2942","cg01563601"
"2943","cg19265480"
"2944","cg13067553"
"2945","cg06991392"
"2946","cg17855428"
"2947","cg17633422"
"2948","cg20164915"
"2949","cg27541317"
"2950","cg24629122"
"2951","cg19315508"
"2952","cg21687365"
"2953","cg09185809"
"2954","cg16555184"
"2955","cg27389262"
"2956","cg03441257"
"2957","cg25038305"
"2958","cg14601938"
"2959","cg23669159"
"2960","cg18288576"
"2961","cg11199810"
"2962","cg23369564"
"2963","cg18878095"
"2964","cg04724058"
"2965","cg22868433"
"2966","cg27182915"
"2967","cg07702853"
"2968","cg18487723"
"2969","cg23650482"
"2970","cg07247970"
"2971","cg05523370"
"2972","cg20811730"
"2973","cg09021520"
"2974","cg13178372"
"2975","cg26549034"
"2976","cg06366585"
"2977","cg26309655"
"2978","cg16592453"
"2979","cg00502963"
"2980","cg08130307"
"2981","cg00785522"
"2982","cg11395536"
"2983","cg12471789"
"2984","cg26875450"
"2985","cg18397157"
"2986","cg07561848"
"2987","cg09804220"
"2988","cg05431687"
"2989","cg06217312"
"2990","cg15069995"
"2991","cg05125051"
"2992","cg26926632"
"2993","cg05806577"
"2994","cg13386712"
"2995","cg00666978"
"2996","cg04578193"
"2997","cg07479786"
"2998","cg24600498"
"2999","cg05685619"
"3000","cg20320717"
"3001","cg25583253"
"3002","cg15336312"
"3003","cg26331172"
"3004","cg24847154"
"3005","cg04494683"
"3006","cg06035839"
"3007","cg23228418"
"3008","cg06902698"
"3009","cg26797661"
"3010","cg09818520"
"3011","cg22513511"
"3012","cg08922811"
"3013","cg10963543"
"3014","cg18632491"
"3015","cg07916071"
"3016","cg18816107"
"3017","cg17170458"
"3018","cg19594360"
"3019","cg24821877"
"3020","cg05790073"
"3021","cg24284274"
"3022","cg26796396"
"3023","cg00003202"
"3024","cg24486037"
"3025","cg09489807"
"3026","cg12714538"
"3027","cg09988380"
"3028","cg12213201"
"3029","cg05712296"
"3030","cg08845439"
"3031","cg13402217"
"3032","cg26852651"
"3033","cg00778544"
"3034","cg04623088"
"3035","cg11678481"
"3036","cg06894651"
"3037","cg27530629"
"3038","cg13636536"
"3039","cg17819665"
"3040","cg12582028"
"3041","cg27273848"
"3042","cg03928020"
"3043","cg07092448"
"3044","cg05943971"
"3045","cg09036468"
"3046","cg19255477"
"3047","cg15015892"
"3048","cg10781408"
"3049","cg04296699"
"3050","cg12749132"
"3051","cg08703872"
"3052","cg23231729"
"3053","cg24540521"
"3054","cg14539788"
"3055","cg17711091"
"3056","cg04548627"
"3057","cg20167074"
"3058","cg12447069"
"3059","cg11112162"
"3060","cg10234068"
"3061","cg15025200"
"3062","cg13498757"
"3063","cg09873164"
"3064","cg03352287"
"3065","cg17947121"
"3066","cg18029686"
"3067","cg22662002"
"3068","cg21860629"
"3069","cg07387429"
"3070","cg04998420"
"3071","cg13112903"
"3072","cg01434197"
"3073","cg08644993"
"3074","cg10959711"
"3075","cg08105396"
"3076","cg15923298"
"3077","cg18859033"
"3078","cg11596404"
"3079","cg10963218"
"3080","cg26548293"
"3081","cg22176994"
"3082","cg23241429"
"3083","cg15900544"
"3084","cg12805764"
"3085","cg06942637"
"3086","cg18227129"
"3087","cg23654844"
"3088","cg11971027"
"3089","cg14178748"
"3090","cg06632821"
"3091","cg01602730"
"3092","cg22218911"
"3093","cg10594585"
"3094","cg17513182"
"3095","cg20773694"
"3096","cg27474133"
"3097","cg09805553"
"3098","cg09268800"
"3099","cg22112564"
"3100","cg19321142"
"3101","cg27475685"
"3102","cg27157872"
"3103","cg02223139"
"3104","cg08446735"
"3105","cg11095157"
"3106","cg25824899"
"3107","cg14805136"
"3108","cg08623548"
"3109","cg01565237"
"3110","cg18430478"
"3111","cg26008365"
"3112","cg05135015"
"3113","cg25107608"
"3114","cg00155429"
"3115","cg03302438"
"3116","cg24880818"
"3117","cg20598768"
"3118","cg15714329"
"3119","cg03587150"
"3120","cg21685663"
"3121","cg03388085"
"3122","cg10093805"
"3123","cg12644885"
"3124","cg17094927"
"3125","cg00581482"
"3126","cg16038327"
"3127","cg03957204"
"3128","cg24312771"
"3129","cg07344147"
"3130","cg02856953"
"3131","cg12654064"
"3132","cg17127816"
"3133","cg14292807"
"3134","cg23597057"
"3135","cg10535919"
"3136","cg24683561"
"3137","cg18188585"
"3138","cg25151638"
"3139","cg15556748"
"3140","cg22234827"
"3141","cg04915414"
"3142","cg17752030"
"3143","cg08140891"
"3144","cg21809257"
"3145","cg12756753"
"3146","cg10445911"
"3147","cg15627710"
"3148","cg09867230"
"3149","cg02632274"
"3150","cg15065069"
"3151","cg11715725"
"3152","cg19136187"
"3153","cg19099983"
"3154","cg24435866"
"3155","cg25604536"
"3156","cg00958409"
"3157","cg04018299"
"3158","cg13069100"
"3159","cg15141467"
"3160","cg00585901"
"3161","cg15843385"
"3162","cg16269418"
"3163","cg17749735"
"3164","cg06058618"
"3165","cg13298932"
"3166","cg06586615"
"3167","cg22821026"
"3168","cg12668497"
"3169","cg12078486"
"3170","cg24704182"
"3171","cg17880376"
"3172","cg17483410"
"3173","cg22049894"
"3174","cg15487600"
"3175","cg21411233"
"3176","cg26258877"
"3177","cg06216400"
"3178","cg22500132"
"3179","cg19755544"
"3180","cg03425468"
"3181","cg09952954"
"3182","cg07701999"
"3183","cg04357256"
"3184","cg24237600"
"3185","cg20860396"
"3186","cg02153340"
"3187","cg13420845"
"3188","cg12726784"
"3189","cg04226815"
"3190","cg09002357"
"3191","cg16402893"
"3192","cg02896403"
"3193","cg17936495"
"3194","cg21403912"
"3195","cg01675618"
"3196","cg07477187"
"3197","cg16546681"
"3198","cg11702145"
"3199","cg02388245"
"3200","cg10802414"
"3201","cg23022783"
"3202","cg14026927"
"3203","cg00034416"
"3204","cg26604379"
"3205","cg24547565"
"3206","cg24544490"
"3207","cg08264805"
"3208","cg12577372"
"3209","cg08721840"
"3210","cg20748515"
"3211","cg17015897"
"3212","cg07556773"
"3213","cg23029546"
"3214","cg19927257"
"3215","cg16692668"
"3216","cg12446939"
"3217","cg25576151"
"3218","cg26185843"
"3219","cg05037680"
"3220","cg17077171"
"3221","cg08550626"
"3222","cg07981109"
"3223","cg24876118"
"3224","cg24103979"
"3225","cg11033338"
"3226","cg24337215"
"3227","cg16926108"
"3228","cg13550542"
"3229","cg18216292"
"3230","cg09647437"
"3231","cg15952851"
"3232","cg25772341"
"3233","cg03902642"
"3234","cg11717597"
"3235","cg16510127"
"3236","cg02641442"
"3237","cg00472324"
"3238","cg20685713"
"3239","cg23649784"
"3240","cg17808635"
"3241","cg00107970"
"3242","cg21996227"
"3243","cg25208724"
"3244","cg21396539"
"3245","cg21815047"
"3246","cg24843609"
"3247","cg12036877"
"3248","cg22643641"
"3249","cg26541780"
"3250","cg00781875"
"3251","cg19754013"
"3252","cg17928095"
"3253","cg08469215"
"3254","cg20963814"
"3255","cg23097696"
"3256","cg08938402"
"3257","cg01076200"
"3258","cg17820306"
"3259","cg17966560"
"3260","cg26073933"
"3261","cg26371731"
"3262","cg23217622"
"3263","cg15072319"
"3264","cg13689003"
"3265","cg07980460"
"3266","cg03965682"
"3267","cg09040434"
"3268","cg19720805"
"3269","cg03518179"
"3270","cg21270743"
"3271","cg12441221"
"3272","cg17722719"
"3273","cg04342698"
"3274","cg09319828"
"3275","cg01010328"
"3276","cg23117929"
"3277","cg20961605"
"3278","cg18142940"
"3279","cg25773262"
"3280","cg05888917"
"3281","cg06355129"
"3282","cg01146314"
"3283","cg16588073"
"3284","cg03287757"
"3285","cg03003689"
"3286","cg10390174"
"3287","cg27547283"
"3288","cg17218029"
"3289","cg13170934"
"3290","cg07983652"
"3291","cg06119628"
"3292","cg00692559"
"3293","cg00577202"
"3294","cg05572167"
"3295","cg11793699"
"3296","cg26328483"
"3297","cg25306584"
"3298","cg02190807"
"3299","cg06655330"
"3300","cg04694271"
"3301","cg09106574"
"3302","cg02671646"
"3303","cg12167245"
"3304","cg09026722"
"3305","cg21585493"
"3306","cg12421032"
"3307","cg23969559"
"3308","cg21687740"
"3309","cg09504320"
"3310","cg18938392"
"3311","cg27578760"
"3312","cg08803321"
"3313","cg15602298"
"3314","cg22507887"
"3315","cg15138125"
"3316","cg13930105"
"3317","cg18873957"
"3318","cg10963061"
"3319","cg00950431"
"3320","cg12798524"
"3321","cg20548934"
"3322","cg03951219"
"3323","cg04094169"
"3324","cg10021668"
"3325","cg25324235"
"3326","cg08812177"
"3327","cg24035898"
"3328","cg17986992"
"3329","cg09753657"
"3330","cg09476130"
"3331","cg00099427"
"3332","cg17549365"
"3333","cg20406235"
"3334","cg26913306"
"3335","cg17720231"
"3336","cg21610657"
"3337","cg05831020"
"3338","cg08038078"
"3339","cg17450446"
"3340","cg10441013"
"3341","cg00621608"
"3342","cg26681210"
"3343","cg17495154"
"3344","cg26826434"
"3345","cg04122068"
"3346","cg14416284"
"3347","cg13860527"
"3348","cg07377341"
"3349","cg01023271"
"3350","cg12390003"
"3351","cg04016768"
"3352","cg03165841"
"3353","cg07622944"
"3354","cg03300353"
"3355","cg04792642"
"3356","cg19308497"
"3357","cg14919490"
"3358","cg27352514"
"3359","cg20420867"
"3360","cg17882959"
"3361","cg26348447"
"3362","cg11076662"
"3363","cg11836369"
"3364","cg25379116"
"3365","cg04563953"
"3366","cg10400707"
"3367","cg13428480"
"3368","cg24588482"
"3369","cg07346851"
"3370","cg17024258"
"3371","cg08992717"
"3372","cg11948252"
"3373","cg21906083"
"3374","cg00296079"
"3375","cg11582573"
"3376","cg13466383"
"3377","cg27180868"
"3378","cg24161057"
"3379","cg10511264"
"3380","cg18084491"
"3381","cg20247161"
"3382","cg01719979"
"3383","cg10888244"
"3384","cg10841756"
"3385","cg25320115"
"3386","cg22799212"
"3387","cg25372275"
"3388","cg10439651"
"3389","cg06723492"
"3390","cg20251008"
"3391","cg02276763"
"3392","cg18106171"
"3393","cg14496016"
"3394","cg11912330"
"3395","cg23432576"
"3396","cg01931502"
"3397","cg06780703"
"3398","cg16039960"
"3399","cg16001793"
"3400","cg22730047"
"3401","cg15892864"
"3402","cg06350097"
"3403","cg11251827"
"3404","cg01550473"
"3405","cg06955091"
"3406","cg17508302"
"3407","cg22389730"
"3408","cg01028447"
"3409","cg16924622"
"3410","cg19969587"
"3411","cg06514368"
"3412","cg10117958"
"3413","cg16142265"
"3414","cg15994321"
"3415","cg18135379"
"3416","cg06775072"
"3417","cg21205071"
"3418","cg08693748"
"3419","cg12486795"
"3420","cg16121685"
"3421","cg05341329"
"3422","cg18031744"
"3423","cg06623486"
"3424","cg17105358"
"3425","cg08713212"
"3426","cg07835293"
"3427","cg01964683"
"3428","cg14922223"
"3429","cg19817795"
"3430","cg15074930"
"3431","cg14612294"
"3432","cg25031777"
"3433","cg18181229"
"3434","cg20682146"
"3435","cg26326527"
"3436","cg24641302"
"3437","cg19317413"
"3438","cg26337312"
"3439","cg07135032"
"3440","cg08460041"
"3441","cg09748853"
"3442","cg09248345"
"3443","cg23971170"
"3444","cg24596729"
"3445","cg27447874"
"3446","cg01913568"
"3447","cg06961122"
"3448","cg23051879"
"3449","cg22209370"
"3450","cg25310909"
"3451","cg24241129"
"3452","cg25520999"
"3453","cg16815379"
"3454","cg18090447"
"3455","cg02956460"
"3456","cg22758021"
"3457","cg08089369"
"3458","cg13602641"
"3459","cg22377166"
"3460","cg24690722"
"3461","cg27301328"
"3462","cg10556076"
"3463","cg06445348"
"3464","cg19241352"
"3465","cg24586196"
"3466","cg09115705"
"3467","cg04138112"
"3468","cg16660899"
"3469","cg10951736"
"3470","cg12446199"
"3471","cg22788606"
"3472","cg21445541"
"3473","cg18786479"
"3474","cg25135004"
"3475","cg26612821"
"3476","cg10225325"
"3477","cg22021644"
"3478","cg06154464"
"3479","cg14220628"
"3480","cg04108296"
"3481","cg23992624"
"3482","cg09080951"
"3483","cg07826235"
"3484","cg25738037"
"3485","cg05029764"
"3486","cg27099896"
"3487","cg18903407"
"3488","cg18232980"
"3489","cg26667857"
"3490","cg26878995"
"3491","cg25766537"
"3492","cg22343980"
"3493","cg17448168"
"3494","cg25217428"
"3495","cg15328582"
"3496","cg20804163"
"3497","cg01554235"
"3498","cg09363564"
"3499","cg00100121"
"3500","cg00959118"
"3501","cg13868466"
"3502","cg04102760"
"3503","cg18374287"
"3504","cg00691125"
"3505","cg00649606"
"3506","cg09186897"
"3507","cg10241280"
"3508","cg11690028"
"3509","cg12667031"
"3510","cg10483461"
"3511","cg04892409"
"3512","cg22795586"
"3513","cg22797031"
"3514","cg04123776"
"3515","cg11199869"
"3516","cg25754252"
"3517","cg27167184"
"3518","cg06852250"
"3519","cg26261793"
"3520","cg14376275"
"3521","cg05377226"
"3522","cg26839871"
"3523","cg27543222"
"3524","cg17809276"
"3525","cg00416727"
"3526","cg15729230"
"3527","cg21634535"
"3528","cg20420007"
"3529","cg21831501"
"3530","cg11712473"
"3531","cg02624704"
"3532","cg25613247"
"3533","cg01182743"
"3534","cg06956500"
"3535","cg06803925"
"3536","cg21396487"
"3537","cg23886974"
"3538","cg04567169"
"3539","cg13495574"
"3540","cg15886098"
"3541","cg03584783"
"3542","cg13489958"
"3543","cg17868533"
"3544","cg16905926"
"3545","cg02479020"
"3546","cg17170111"
"3547","cg00857660"
"3548","cg00179892"
"3549","cg18102773"
"3550","cg09798418"
"3551","cg00549123"
"3552","cg04555228"
"3553","cg12958175"
"3554","cg01730534"
"3555","cg00767644"
"3556","cg07700962"
"3557","cg02986938"
"3558","cg22456975"
"3559","cg01951489"
"3560","cg06835628"
"3561","cg22626041"
"3562","cg13444005"
"3563","cg09473826"
"3564","cg21577836"
"3565","cg13685951"
"3566","cg21079107"
"3567","cg21523908"
"3568","cg06321345"
"3569","cg12042448"
"3570","cg07416590"
"3571","cg26272214"
"3572","cg06457099"
"3573","cg07833710"
"3574","cg26004771"
"3575","cg06197571"
"3576","cg25104133"
"3577","cg13184734"
"3578","cg15652014"
"3579","cg07405674"
"3580","cg06208651"
"3581","cg08643928"
"3582","cg09510979"
"3583","cg12595163"
"3584","cg17252808"
"3585","cg21253162"
"3586","cg06528214"
"3587","cg13676787"
"3588","cg14853922"
"3589","cg09807229"
"3590","cg25594980"
"3591","cg04007241"
"3592","cg14229774"
"3593","cg06709324"
"3594","cg17465886"
"3595","cg04297152"
"3596","cg21943599"
"3597","cg17138852"
"3598","cg24969431"
"3599","cg05378938"
"3600","cg11853788"
"3601","cg20242752"
"3602","cg09251600"
"3603","cg04870174"
"3604","cg03716045"
"3605","cg09150905"
"3606","cg24408603"
"3607","cg04224864"
"3608","cg07187280"
"3609","cg14169790"
"3610","cg05770740"
"3611","cg24864683"
"3612","cg26410483"
"3613","cg05719164"
"3614","cg26408861"
"3615","cg04852103"
"3616","cg08844137"
"3617","cg01815035"
"3618","cg19905861"
"3619","cg23056823"
"3620","cg26280553"
"3621","cg01943447"
"3622","cg14027288"
"3623","cg11086275"
"3624","cg04027549"
"3625","cg25147866"
"3626","cg05301102"
"3627","cg06158910"
"3628","cg03893077"
"3629","cg01678753"
"3630","cg16592623"
"3631","cg12074154"
"3632","cg08419479"
"3633","cg12059112"
"3634","cg02974928"
"3635","cg19866866"
"3636","cg16306900"
"3637","cg13086581"
"3638","cg12773115"
"3639","cg13180005"
"3640","cg17892328"
"3641","cg27525037"
"3642","cg10931420"
"3643","cg15717853"
"3644","cg16423555"
"3645","cg24052698"
"3646","cg07822469"
"3647","cg15293611"
"3648","cg16243197"
"3649","cg03763387"
"3650","cg18732664"
"3651","cg00781186"
"3652","cg13112404"
"3653","cg02710296"
"3654","cg01079738"
"3655","cg13419400"
"3656","cg15528052"
"3657","cg01949993"
"3658","cg05929019"
"3659","cg06211724"
"3660","cg14420230"
"3661","cg10103857"
"3662","cg17314277"
"3663","cg25320221"
"3664","cg24059026"
"3665","cg15779916"
"3666","cg10120056"
"3667","cg22340762"
"3668","cg26429856"
"3669","cg24721630"
"3670","cg15359501"
"3671","cg05301808"
"3672","cg02430228"
"3673","cg07268919"
"3674","cg24250374"
"3675","cg22488975"
"3676","cg17429900"
"3677","cg14028892"
"3678","cg16250330"
"3679","cg02430413"
"3680","cg18449956"
"3681","cg11753311"
"3682","cg21879320"
"3683","cg07176514"
"3684","cg24985071"
"3685","cg00498612"
"3686","cg07149862"
"3687","cg04777683"
"3688","cg10556861"
"3689","cg09517503"
"3690","cg13496323"
"3691","cg06361272"
"3692","cg26803837"
"3693","cg13365658"
"3694","cg24356321"
"3695","cg03992926"
"3696","cg19510057"
"3697","cg26564040"
"3698","cg23010538"
"3699","cg08876441"
"3700","cg24365464"
"3701","cg19735739"
"3702","cg07914309"
"3703","cg25463822"
"3704","cg16094925"
"3705","cg00115313"
"3706","cg02250770"
"3707","cg11212437"
"3708","cg17830067"
"3709","cg24272305"
"3710","cg18436810"
"3711","cg11348583"
"3712","cg10627839"
"3713","cg10212558"
"3714","cg16552589"
"3715","cg11336294"
"3716","cg05653859"
"3717","cg05003157"
"3718","cg22385420"
"3719","cg17112757"
"3720","cg10975057"
"3721","cg13535604"
"3722","cg21095229"
"3723","cg25634004"
"3724","cg27636165"
"3725","cg13107428"
"3726","cg16963632"
"3727","cg03517147"
"3728","cg23593528"
"3729","cg17939001"
"3730","cg25152193"
"3731","cg06371502"
"3732","cg21606780"
"3733","cg24085809"
"3734","cg08883223"
"3735","cg26816907"
"3736","cg04868078"
"3737","cg12092932"
"3738","cg10513702"
"3739","cg03257172"
"3740","cg02773945"
"3741","cg05366139"
"3742","cg07719898"
"3743","cg06644124"
"3744","cg05155472"
"3745","cg22888029"
"3746","cg20160182"
"3747","cg06316553"
"3748","cg03841028"
"3749","cg11055398"
"3750","cg07010314"
"3751","cg05923618"
"3752","cg00891176"
"3753","cg07180509"
"3754","cg27557428"
"3755","cg14095720"
"3756","cg12646972"
"3757","cg27256468"
"3758","cg04904030"
"3759","cg01022117"
"3760","cg20062254"
"3761","cg00962755"
"3762","cg02698600"
"3763","cg21298511"
"3764","cg18342253"
"3765","cg01985527"
"3766","cg04223671"
"3767","cg04672391"
"3768","cg12468255"
"3769","cg15795962"
"3770","cg14834267"
"3771","cg16517702"
"3772","cg19827875"
"3773","cg07599786"
"3774","cg05930496"
"3775","cg18539461"
"3776","cg20986421"
"3777","cg02049548"
"3778","cg08739233"
"3779","cg06545038"
"3780","cg26665055"
"3781","cg23605328"
"3782","cg08802034"
"3783","cg26344104"
"3784","cg15650530"
"3785","cg04019636"
"3786","cg03254916"
"3787","cg15096829"
"3788","cg22152576"
"3789","cg05852615"
"3790","cg26808417"
"3791","cg25746134"
"3792","cg09854088"
"3793","cg04131431"
"3794","cg24451257"
"3795","cg00046018"
"3796","cg15586779"
"3797","cg02053850"
"3798","cg16064679"
"3799","cg16899351"
"3800","cg03860813"
"3801","cg21105875"
"3802","cg13134514"
"3803","cg06092654"
"3804","cg19681188"
"3805","cg13787193"
"3806","cg00866662"
"3807","cg26807261"
"3808","cg17933765"
"3809","cg06438337"
"3810","cg05642873"
"3811","cg19092248"
"3812","cg09138445"
"3813","cg12917893"
"3814","cg16368004"
"3815","cg22876327"
"3816","cg02169621"
"3817","cg13686104"
"3818","cg13198269"
"3819","cg05348768"
"3820","cg27169858"
"3821","cg07771034"
"3822","cg10809872"
"3823","cg11656663"
"3824","cg05270381"
"3825","cg10067954"
"3826","cg17862152"
"3827","cg25729585"
"3828","cg24408776"
"3829","cg19678564"
"3830","cg23257225"
"3831","cg19081101"
"3832","cg11386686"
"3833","cg17083411"
"3834","cg09944242"
"3835","cg13556604"
"3836","cg20159777"
"3837","cg12267222"
"3838","cg21818533"
"3839","cg11331516"
"3840","cg19812400"
"3841","cg09807536"
"3842","cg06286642"
"3843","cg17721249"
"3844","cg15732851"
"3845","cg17503596"
"3846","cg18649601"
"3847","cg24546153"
"3848","cg14287951"
"3849","cg20936980"
"3850","cg27267324"
"3851","cg12731349"
"3852","cg09462567"
"3853","cg01720945"
"3854","cg16029875"
"3855","cg07959491"
"3856","cg10519709"
"3857","cg01936430"
"3858","cg22449766"
"3859","cg13150040"
"3860","cg10577713"
"3861","cg00641174"
"3862","cg20382344"
"3863","cg08641003"
"3864","cg17838427"
"3865","cg25624478"
"3866","cg03854265"
"3867","cg23841819"
"3868","cg18861810"
"3869","cg19917714"
"3870","cg03537215"
"3871","cg12533195"
"3872","cg06617202"
"3873","cg05771997"
"3874","cg12730826"
"3875","cg06756667"
"3876","cg14888299"
"3877","cg12183191"
"3878","cg05789608"
"3879","cg14969981"
"3880","cg06390146"
"3881","cg24156356"
"3882","cg00977805"
"3883","cg01934587"
"3884","cg18930928"
"3885","cg08717488"
"3886","cg13420366"
"3887","cg04312919"
"3888","cg17928286"
"3889","cg14203032"
"3890","cg05707458"
"3891","cg05764240"
"3892","cg03349767"
"3893","cg12470011"
"3894","cg02599062"
"3895","cg13935009"
"3896","cg11244076"
"3897","cg06419732"
"3898","cg03585778"
"3899","cg15824045"
"3900","cg02637320"
"3901","cg12481266"
"3902","cg10121146"
"3903","cg13323097"
"3904","cg08985812"
"3905","cg02075570"
"3906","cg04873517"
"3907","cg06349179"
"3908","cg25022560"
"3909","cg09064754"
"3910","cg17178900"
"3911","cg17591741"
"3912","cg16368479"
"3913","cg26795730"
"3914","cg15057150"
"3915","cg16554516"
"3916","cg24450312"
"3917","cg24121864"
"3918","cg23579770"
"3919","cg01860753"
"3920","cg07998070"
"3921","cg21936179"
"3922","cg17012465"
"3923","cg16575248"
"3924","cg09260603"
"3925","cg03971974"
"3926","cg15876468"
"3927","cg24657977"
"3928","cg06419268"
"3929","cg12073436"
"3930","cg06528575"
"3931","cg25594636"
"3932","cg10505247"
"3933","cg26671183"
"3934","cg08929303"
"3935","cg07113947"
"3936","cg22048546"
"3937","cg19825186"
"3938","cg11953775"
"3939","cg04439623"
"3940","cg06531007"
"3941","cg13234569"
"3942","cg09557387"
"3943","cg22284786"
"3944","cg10501210"
"3945","cg16549711"
"3946","cg04292718"
"3947","cg10210594"
"3948","cg16186036"
"3949","cg19241954"
"3950","cg11379081"
"3951","cg00563824"
"3952","cg22529511"
"3953","cg14034757"
"3954","cg14475554"
"3955","cg19709585"
"3956","cg27176828"
"3957","cg13460643"
"3958","cg00042144"
"3959","cg05968010"
"3960","cg04932544"
"3961","cg08900371"
"3962","cg24073613"
"3963","cg10717691"
"3964","cg10801192"
"3965","cg00173141"
"3966","cg16119246"
"3967","cg11159519"
"3968","cg10203375"
"3969","cg00787537"
"3970","cg15923100"
"3971","cg09949642"
"3972","cg11089029"
"3973","cg07202016"
"3974","cg22042144"
"3975","cg07391610"
"3976","cg16709874"
"3977","cg06935598"
"3978","cg22868409"
"3979","cg18133961"
"3980","cg26517084"
"3981","cg19267867"
"3982","cg22033754"
"3983","cg09897338"
"3984","cg21395147"
"3985","cg13876135"
"3986","cg22109331"
"3987","cg13064658"
"3988","cg13226712"
"3989","cg02772509"
"3990","cg24254517"
"3991","cg09870331"
"3992","cg10144434"
"3993","cg12667257"
"3994","cg05660803"
"3995","cg14432474"
"3996","cg23779068"
"3997","cg10533103"
"3998","cg15831613"
"3999","cg13408549"
"4000","cg13243329"
"4001","cg26223536"
"4002","cg21421701"
"4003","cg07589846"
"4004","cg26381322"
"4005","cg08138435"
"4006","cg10530644"
"4007","cg18755581"
"4008","cg21205468"
"4009","cg17095098"
"4010","cg22702420"
"4011","cg17104843"
"4012","cg04907523"
"4013","cg27177841"
"4014","cg11823253"
"4015","cg05364211"
"4016","cg14845736"
"4017","cg12441184"
"4018","cg13455634"
"4019","cg26926612"
"4020","cg06087349"
"4021","cg10827893"
"4022","cg01362882"
"4023","cg26727044"
"4024","cg04406444"
"4025","cg06768385"
"4026","cg24579424"
"4027","cg25349729"
"4028","cg26912890"
"4029","cg08933505"
"4030","cg17750334"
"4031","cg25284075"
"4032","cg04238348"
"4033","cg24463527"
"4034","cg07158797"
"4035","cg00964103"
"4036","cg01537645"
"4037","cg09106903"
"4038","cg25851789"
"4039","cg07029873"
"4040","cg23663428"
"4041","cg25966498"
"4042","cg09160038"
"4043","cg16699676"
"4044","cg02298059"
"4045","cg16361301"
"4046","cg05062446"
"4047","cg03221247"
"4048","cg17721710"
"4049","cg24933645"
"4050","cg22122680"
"4051","cg23274377"
"4052","cg24941513"
"4053","cg17038645"
"4054","cg13966159"
"4055","cg10966083"
"4056","cg07420190"
"4057","cg24003560"
"4058","cg04624946"
"4059","cg09786013"
"4060","cg04226749"
"4061","cg10386298"
"4062","cg21878149"
"4063","cg12405785"
"4064","cg15356516"
"4065","cg23769968"
"4066","cg12479878"
"4067","cg24469980"
"4068","cg14415956"
"4069","cg17283139"
"4070","cg15604723"
"4071","cg04222084"
"4072","cg04784560"
"4073","cg13478010"
"4074","cg14985987"
"4075","cg13357903"
"4076","cg01065413"
"4077","cg19587105"
"4078","cg03395198"
"4079","cg23734759"
"4080","cg15559578"
"4081","cg07031916"
"4082","cg17160590"
"4083","cg11882616"
"4084","cg14015211"
"4085","cg20303021"
"4086","cg00255925"
"4087","cg26896499"
"4088","cg13195218"
"4089","cg18224445"
"4090","cg19598416"
"4091","cg26051775"
"4092","cg01022171"
"4093","cg11467272"
"4094","cg00930078"
"4095","cg17239057"
"4096","cg27107531"
"4097","cg17864958"
"4098","cg09502069"
"4099","cg01553584"
"4100","cg13360526"
"4101","cg23274604"
"4102","cg25622749"
"4103","cg09733424"
"4104","cg18813989"
"4105","cg17296990"
"4106","cg11227645"
"4107","cg05930370"
"4108","cg17492718"
"4109","cg19133964"
"4110","cg01013754"
"4111","cg07562458"
"4112","cg24040382"
"4113","cg07363543"
"4114","cg16553083"
"4115","cg09558034"
"4116","cg08038504"
"4117","cg25723050"
"4118","cg25379026"
"4119","cg18701048"
"4120","cg20492807"
"4121","cg18289048"
"4122","cg01814459"
"4123","cg27337724"
"4124","cg13061350"
"4125","cg09635232"
"4126","cg04222842"
"4127","cg08090133"
"4128","cg20316779"
"4129","cg09940756"
"4130","cg03586437"
"4131","cg25345767"
"4132","cg14849071"
"4133","cg08135278"
"4134","cg02458039"
"4135","cg10227368"
"4136","cg00777310"
"4137","cg08064907"
"4138","cg11159091"
"4139","cg16724613"
"4140","cg04874113"
"4141","cg21535106"
"4142","cg19826439"
"4143","cg12446722"
"4144","cg19714913"
"4145","cg09678193"
"4146","cg24405179"
"4147","cg22789900"
"4148","cg20449648"
"4149","cg04312406"
"4150","cg09355247"
"4151","cg24937136"
"4152","cg07113065"
"4153","cg00951024"
"4154","cg15240891"
"4155","cg25722198"
"4156","cg15592945"
"4157","cg16705351"
"4158","cg05127440"
"4159","cg24544320"
"4160","cg23038277"
"4161","cg14711690"
"4162","cg11401257"
"4163","cg23950691"
"4164","cg23885325"
"4165","cg07226980"
"4166","cg09871695"
"4167","cg23173402"
"4168","cg12696328"
"4169","cg12550412"
"4170","cg12133451"
"4171","cg20011248"
"4172","cg14789818"
"4173","cg20699586"
"4174","cg14611745"
"4175","cg04082353"
"4176","cg01841782"
"4177","cg22136200"
"4178","cg09916698"
"4179","cg18592195"
"4180","cg00965168"
"4181","cg22384904"
"4182","cg07721822"
"4183","cg13092405"
"4184","cg01520309"
